Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,Year,Time,Time_in_seconds,Nat_Corrected,Two_Letter_ISO,Flag_Datawrapper,Country_Name,Gender
43,2:06:03,,Samuel Kiplimo KOSGEI,20 JAN 1986,KEN,1,,Barcelona (ESP),07 NOV 2021,1227,2021,0 days 02:06:03,7563,KEN,ke,:ke:,Kenya,F
44,2:06:05,,Kenneth KETER,04 AUG 1996,KEN,8,,Amsterdam (NED),17 OCT 2021,1226,2021,0 days 02:06:05,7565,KEN,ke,:ke:,Kenya,F
45,2:06:10,,Birhanu LEGESE,11 SEP 1994,ETH,5,,London (GBR),03 OCT 2021,1225,2021,0 days 02:06:10,7570,ETH,et,:et:,Ethiopia,F
46,2:06:11,,Daniel DO NASCIMENTO,28 JUL 1998,BRA,9,,Valencia (ESP),05 DEC 2021,1224,2021,0 days 02:06:11,7571,BRA,br,:br:,Brazil,F
47,2:06:14,,Bethwel YEGON,05 JAN 1993,KEN,2,,Berlin (GER),26 SEP 2021,1224,2021,0 days 02:06:14,7574,KEN,ke,:ke:,Kenya,F
48,2:06:18,,Othmane EL GOUMRI,28 MAY 1992,MAR,3,,Siena (ITA),11 APR 2021,1222,2021,0 days 02:06:18,7578,MAR,ma,:ma:,Morocco,F
49,2:06:20,,Herpasa NEGASA,11 SEP 1993,ETH,10,,Valencia (ESP),05 DEC 2021,1222,2021,0 days 02:06:20,7580,ETH,et,:et:,Ethiopia,F
50,2:06:26,,Hidekazu HIJIKATA,27 JUN 1997,JPN,2,,Otsu (JPN),28 FEB 2021,1220,2021,0 days 02:06:26,7586,JPN,jp,:jp:,Japan,F
51,2:06:27,,Kebede TULU,15 SEP 1996,ETH,6,,Rotterdam (NED),24 OCT 2021,1220,2021,0 days 02:06:27,7587,ETH,et,:et:,Ethiopia,F
51,2:06:27,,Amanal PETROS,17 MAY 1995,GER,11,,Valencia (ESP),05 DEC 2021,1220,2021,0 days 02:06:27,7587,DEU,de,:de:,,F
53,2:06:28,,Yohanes GHEBREGERGIS,01 JAN 1989,ERI,4,,Siena (ITA),11 APR 2021,1220,2021,0 days 02:06:28,7588,ERI,er,:er:,Eritrea,F
54,2:06:32,,Silas TOO,13 JAN 1988,KEN,1,,Eindhoven (NED),10 OCT 2021,1218,2021,0 days 02:06:32,7592,KEN,ke,:ke:,Kenya,F
54,2:06:32,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,9,,Amsterdam (NED),17 OCT 2021,1218,2021,0 days 02:06:32,7592,KEN,ke,:ke:,Kenya,F
56,2:06:33,,Mohammed ZIANI,01 JAN 1993,MAR,3,,Barcelona (ESP),07 NOV 2021,1218,2021,0 days 02:06:33,7593,MAR,ma,:ma:,Morocco,F
57,2:06:35,,Kyohei HOSOYA,31 AUG 1995,JPN,3,,Otsu (JPN),28 FEB 2021,1218,2021,0 days 02:06:35,7595,JPN,jp,:jp:,Japan,F
57,2:06:35,,Galen RUPP,08 MAY 1986,USA,2,,"Chicago, IL (USA)",10 OCT 2021,1218,2021,0 days 02:06:35,7595,USA,us,:us:,United States,F
57,2:06:35,,Hamid BEN DAOUD,19 FEB 1996,ESP,12,,Valencia (ESP),05 DEC 2021,1218,2021,0 days 02:06:35,7595,ESP,es,:es:,Spain,F
60,2:06:36,,Merhawi KESETE,01 JAN 1986,ERI,10,,Amsterdam (NED),17 OCT 2021,1217,2021,0 days 02:06:36,7596,ERI,er,:er:,Eritrea,F
61,2:06:38,,Filmon ANDE,10 FEB 1998,ERI,4,,Barcelona (ESP),07 NOV 2021,1217,2021,0 days 02:06:38,7598,ERI,er,:er:,Eritrea,F
62,2:06:40,,Beshah YERSIIE,,ETH,8,,Milano (ITA),16 MAY 2021,1216,2021,0 days 02:06:40,7600,ETH,et,:et:,Ethiopia,F
63,2:06:41,,Solomon Kirwa YEGO,10 MAY 1987,KEN,6,,Siena (ITA),11 APR 2021,1216,2021,0 days 02:06:41,7601,KEN,ke,:ke:,Kenya,F
64,2:06:43,,Abdi KEBEDE,11 SEP 1997,ETH,7,,Siena (ITA),11 APR 2021,1215,2021,0 days 02:06:43,7603,ETH,et,:et:,Ethiopia,F
65,2:06:45,,Kipkemoi KIPRONO,12 SEP 1995,KEN,5,,Barcelona (ESP),07 NOV 2021,1215,2021,0 days 02:06:45,7605,KEN,ke,:ke:,Kenya,F
65,2:06:45,,Tadu ABATE,11 SEP 1997,ETH,13,,Valencia (ESP),05 DEC 2021,1215,2021,0 days 02:06:45,7605,ETH,et,:et:,Ethiopia,F
67,2:06:47,,Hiroto INOUE,06 JAN 1993,JPN,4,,Otsu (JPN),28 FEB 2021,1214,2021,0 days 02:06:47,7607,JPN,jp,:jp:,Japan,F
67,2:06:47,,Limenih GETACHEW,30 APR 1990,ETH,8,,Siena (ITA),11 APR 2021,1214,2021,0 days 02:06:47,7607,ETH,et,:et:,Ethiopia,F
67,2:06:47,,Kenenisa BEKELE,13 JUN 1982,ETH,3,,Berlin (GER),26 SEP 2021,1214,2021,0 days 02:06:47,7607,ETH,et,:et:,Ethiopia,F
70,2:06:51,,Yusuke OGURA,16 APR 1993,JPN,5,,Otsu (JPN),28 FEB 2021,1213,2021,0 days 02:06:51,7611,JPN,jp,:jp:,Japan,F
71,2:06:52,,Abel KIRUI,06 APR 1982,KEN,10,,Milano (ITA),16 MAY 2021,1213,2021,0 days 02:06:52,7612,KEN,ke,:ke:,Kenya,F
72,2:06:53,,Samuel Tsegay TESFAMARIAM,24 FEB 1988,ERI,9,,Siena (ITA),11 APR 2021,1212,2021,0 days 02:06:53,7613,ERI,er,:er:,Eritrea,F
73,2:06:54,,Marius KIMUTAI,10 DEC 1992,BRN,6,,Barcelona (ESP),07 NOV 2021,1212,2021,0 days 02:06:54,7614,BRN,bn,:bn:,Brunei Darussalam,F
74,2:06:55,,Tesfahun AKALNEW,29 APR 1999,ETH,11,,Amsterdam (NED),17 OCT 2021,1212,2021,0 days 02:06:55,7615,ETH,et,:et:,Ethiopia,F
75,2:06:56,,Martin KIPRUGUT KOSGEY,21 MAR 1989,KEN,2,,Eindhoven (NED),10 OCT 2021,1212,2021,0 days 02:06:56,7616,KEN,ke,:ke:,Kenya,F
76,2:06:59,,Shumi DECHASA,28 MAY 1989,BRN,1,,Genève (SUI),02 MAY 2021,1211,2021,0 days 02:06:59,7619,BRN,bn,:bn:,Brunei Darussalam,F
77,2:07:01,,Timothy KIPLAGAT,18 SEP 1993,KEN,3,,Eindhoven (NED),10 OCT 2021,1210,2021,0 days 02:07:01,7621,KEN,ke,:ke:,Kenya,F
78,2:07:05,,Kibrom DESTA HABTU,1993,ETH,7,,Barcelona (ESP),07 NOV 2021,1209,2021,0 days 02:07:05,7625,ETH,et,:et:,Ethiopia,F
79,2:07:07,,Simon KIPKOSGEI,03 MAY 1998,KEN,4,,Eindhoven (NED),10 OCT 2021,1209,2021,0 days 02:07:07,7627,KEN,ke,:ke:,Kenya,F
79,2:07:07,,Mike Kiptum BOIT,14 SEP 1992,KEN,9,,Paris (FRA),17 OCT 2021,1209,2021,0 days 02:07:07,7627,KEN,ke,:ke:,Kenya,F
81,2:07:10,,Mogos SHUMAY,01 JAN 1997,ERI,5,,Eindhoven (NED),10 OCT 2021,1208,2021,0 days 02:07:10,7630,ERI,er,:er:,Eritrea,F
82,2:07:11,,Ghirmay GHEBRESLASSIE,14 NOV 1995,ERI,10,,Siena (ITA),11 APR 2021,1207,2021,0 days 02:07:11,7631,ERI,er,:er:,Eritrea,F
83,2:07:12,,Shuho DAIROKUNO,23 DEC 1992,JPN,6,,Otsu (JPN),28 FEB 2021,1207,2021,0 days 02:07:12,7632,JPN,jp,:jp:,Japan,F
84,2:07:17,,Yemane TSEGAY,08 APR 1985,ETH,8,,Barcelona (ESP),07 NOV 2021,1206,2021,0 days 02:07:17,7637,ETH,et,:et:,Ethiopia,F
85,2:07:18,,Simon KARIUKI,01 APR 1996,KEN,7,,Otsu (JPN),28 FEB 2021,1205,2021,0 days 02:07:18,7638,KEN,ke,:ke:,Kenya,F
85,2:07:18,,Reuben KERIO,02 JUN 1994,KEN,1,,Košice (SVK),03 OCT 2021,1205,2021,0 days 02:07:18,7638,KEN,ke,:ke:,Kenya,F
85,2:07:18,,Benard Kipkorir NGENO,10 AUG 1996,KEN,15,,Valencia (ESP),05 DEC 2021,1205,2021,0 days 02:07:18,7638,KEN,ke,:ke:,Kenya,F
88,2:07:19,,Filex Malewa CHEMONGESI,19 AUG 1993,UGA,9,,Barcelona (ESP),07 NOV 2021,1205,2021,0 days 02:07:19,7639,UGA,ug,:ug:,Uganda,F
89,2:07:20,,Masato KIKUCHI,18 SEP 1990,JPN,8,,Otsu (JPN),28 FEB 2021,1205,2021,0 days 02:07:20,7640,JPN,jp,:jp:,Japan,F
90,2:07:23,,Lucas Kimeli ROTICH,16 APR 1990,KEN,11,,Siena (ITA),11 APR 2021,1204,2021,0 days 02:07:23,7643,KEN,ke,:ke:,Kenya,F
91,2:07:26,,Kento KIKUTANI,08 MAY 1994,JPN,9,,Otsu (JPN),28 FEB 2021,1203,2021,0 days 02:07:26,7646,JPN,jp,:jp:,Japan,F
92,2:07:27,,Yuki KAWAUCHI,05 MAR 1987,JPN,10,,Otsu (JPN),28 FEB 2021,1203,2021,0 days 02:07:27,7647,JPN,jp,:jp:,Japan,F
93,2:07:33,,Asrar HIYRDEN,25 NOV 1999,ETH,12,,Amsterdam (NED),17 OCT 2021,1201,2021,0 days 02:07:33,7653,ETH,et,:et:,Ethiopia,F
93,2:07:33,,Aychew BANTIE,12 SEP 1995,ETH,13,,Amsterdam (NED),17 OCT 2021,1201,2021,0 days 02:07:33,7653,ETH,et,:et:,Ethiopia,F
95,2:07:36,,Kazuki MURAMOTO,10 NOV 1992,JPN,11,,Otsu (JPN),28 FEB 2021,1200,2021,0 days 02:07:36,7656,JPN,jp,:jp:,Japan,F
95,2:07:36,,Olika ADUGNA,12 SEP 1999,ETH,16,,Valencia (ESP),05 DEC 2021,1200,2021,0 days 02:07:36,7656,ETH,et,:et:,Ethiopia,F
97,2:07:39,,Hosea CHIRCHIR,,KEN,2,,Lisboa (POR),17 OCT 2021,1200,2021,0 days 02:07:39,7659,KEN,ke,:ke:,Kenya,F
97,2:07:39,,Mark KORIR,06 AUG 1988,KEN,1,,Málaga (ESP),12 DEC 2021,1200,2021,0 days 02:07:39,7659,KEN,ke,:ke:,Kenya,F
99,2:07:40,,Masaru AOKI,16 MAY 1990,JPN,12,,Otsu (JPN),28 FEB 2021,1199,2021,0 days 02:07:40,7660,JPN,jp,:jp:,Japan,F
100,2:07:41,,Tsubasa ICHIYAMA,08 APR 1996,JPN,13,,Otsu (JPN),28 FEB 2021,1199,2021,0 days 02:07:41,7661,JPN,jp,:jp:,Japan,F
1,2:01:41,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,Berlin (GER),29 SEP 2019,1302,2019,0 days 02:01:41,7301,ETH,et,:et:,Ethiopia,F
2,2:02:37,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,London (GBR),28 APR 2019,1286,2019,0 days 02:02:37,7357,KEN,ke,:ke:,Kenya,F
3,2:02:48,,Birhanu LEGESE,11 SEP 1994,ETH,2,,Berlin (GER),29 SEP 2019,1283,2019,0 days 02:02:48,7368,ETH,et,:et:,Ethiopia,F
4,2:02:55,,Mosinet GEREMEW,12 FEB 1992,ETH,2,,London (GBR),28 APR 2019,1281,2019,0 days 02:02:55,7375,ETH,et,:et:,Ethiopia,F
5,2:03:16,,Mule WASIHUN,20 OCT 1993,ETH,3,,London (GBR),28 APR 2019,1275,2019,0 days 02:03:16,7396,ETH,et,:et:,Ethiopia,F
6,2:03:34,,Getaneh MOLLA,10 JAN 1994,ETH,1,,Dubai (UAE),25 JAN 2019,1269,2019,0 days 02:03:34,7414,ETH,et,:et:,Ethiopia,F
7,2:03:36,,Sisay LEMMA,12 DEC 1990,ETH,3,,Berlin (GER),29 SEP 2019,1269,2019,0 days 02:03:36,7416,ETH,et,:et:,Ethiopia,F
8,2:03:40,,Herpasa NEGASA,11 SEP 1993,ETH,2,,Dubai (UAE),25 JAN 2019,1268,2019,0 days 02:03:40,7420,ETH,et,:et:,Ethiopia,F
9,2:03:51,,Kinde ATANAW,15 APR 1993,ETH,1,,Valencia (ESP),01 DEC 2019,1264,2019,0 days 02:03:51,7431,ETH,et,:et:,Ethiopia,F
10,2:04:11,,Marius KIPSEREM,17 MAY 1988,KEN,1,,Rotterdam (NED),07 APR 2019,1259,2019,0 days 02:04:11,7451,KEN,ke,:ke:,Kenya,F
11,2:04:16,,Kaan Kigen ÖZBILEN,15 JAN 1986,TUR,2,,Valencia (ESP),01 DEC 2019,1257,2019,0 days 02:04:16,7456,TUR,tr,:tr:,Türkiye,F
12,2:04:24,,Asefa MENGSTU,22 JAN 1988,ETH,3,,Dubai (UAE),25 JAN 2019,1255,2019,0 days 02:04:24,7464,ETH,et,:et:,Ethiopia,F
13,2:04:40,,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,1,,Abu Dhabi (UAE),06 DEC 2019,1250,2019,0 days 02:04:40,7480,KEN,ke,:ke:,Kenya,F
14,2:04:42,,Guye Idemo ADOLA,20 OCT 1990,ETH,3,,Valencia (ESP),01 DEC 2019,1250,2019,0 days 02:04:42,7482,ETH,et,:et:,Ethiopia,F
15,2:04:46,,Titus EKIRU,02 JAN 1992,KEN,1,,Milano (ITA),07 APR 2019,1249,2019,0 days 02:04:46,7486,KEN,ke,:ke:,Kenya,F
16,2:04:51,,Abebe NEGEWO,20 MAY 1984,ETH,4,,Valencia (ESP),01 DEC 2019,1247,2019,0 days 02:04:51,7491,ETH,et,:et:,Ethiopia,F
17,2:05:00,,Evans CHEBET,10 NOV 1988,KEN,1,,Buenos Aires (ARG),22 SEP 2019,1245,2019,0 days 02:05:00,7500,KEN,ke,:ke:,Kenya,F
17,2:05:00,,Philemon RONO,08 FEB 1991,KEN,1,,Toronto (CAN),20 OCT 2019,1245,2019,0 days 02:05:00,7500,KEN,ke,:ke:,Kenya,F
19,2:05:01,,Shura KITATA,09 JUN 1996,ETH,4,,London (GBR),28 APR 2019,1244,2019,0 days 02:05:01,7501,ETH,et,:et:,Ethiopia,F
20,2:05:02,,Emmanuel SAINA,06 SEP 1992,KEN,4,,Dubai (UAE),25 JAN 2019,1244,2019,0 days 02:05:02,7502,KEN,ke,:ke:,Kenya,F
21,2:05:09,,Vincent KIPCHUMBA,03 AUG 1990,KEN,1,,Amsterdam (NED),20 OCT 2019,1242,2019,0 days 02:05:09,7509,KEN,ke,:ke:,Kenya,F
21,2:05:09,,Lemi BERHANU,13 SEP 1994,ETH,2,,Toronto (CAN),20 OCT 2019,1242,2019,0 days 02:05:09,7509,ETH,et,:et:,Ethiopia,F
23,2:05:12,,Filex Malewa CHEMONGESI,19 AUG 1993,UGA,3,,Toronto (CAN),20 OCT 2019,1241,2019,0 days 02:05:12,7512,UGA,ug,:ug:,Uganda,F
24,2:05:13,,Benson KIPRUTO,17 MAR 1991,KEN,4,,Toronto (CAN),20 OCT 2019,1241,2019,0 days 02:05:13,7513,KEN,ke,:ke:,Kenya,F
25,2:05:16,,Solomon DEKSISA,11 MAR 1994,ETH,2,,Amsterdam (NED),20 OCT 2019,1240,2019,0 days 02:05:16,7516,ETH,et,:et:,Ethiopia,F
26,2:05:18,,Shifera TAMRU,01 OCT 1998,ETH,5,,Dubai (UAE),25 JAN 2019,1239,2019,0 days 02:05:18,7518,ETH,et,:et:,Ethiopia,F
26,2:05:18,,Elisha ROTICH,12 APR 1990,KEN,3,,Amsterdam (NED),20 OCT 2019,1239,2019,0 days 02:05:18,7518,KEN,ke,:ke:,Kenya,F
28,2:05:28,,Betesfa GETAHUN,25 SEP 1998,ETH,4,,Amsterdam (NED),20 OCT 2019,1237,2019,0 days 02:05:28,7528,ETH,et,:et:,Ethiopia,F
29,2:05:33,,Filex Kipchirchir KIPROTICH,07 DEC 1988,KEN,1,,Daegu (KOR),07 APR 2019,1235,2019,0 days 02:05:33,7533,KEN,ke,:ke:,Kenya,F
30,2:05:39,,Mo FARAH,23 MAR 1983,GBR,5,,London (GBR),28 APR 2019,1233,2019,0 days 02:05:39,7539,GBR,gb,:gb:,United Kingdom,F
31,2:05:45,,Lawrence CHERONO,07 AUG 1988,KEN,1,,"Chicago, IL (USA)",13 OCT 2019,1232,2019,0 days 02:05:45,7545,KEN,ke,:ke:,Kenya,F
32,2:05:46,,Dejene DEBELA,09 JAN 1995,ETH,2,,"Chicago, IL (USA)",13 OCT 2019,1231,2019,0 days 02:05:46,7546,ETH,et,:et:,Ethiopia,F
33,2:05:53,,Bedan KAROKI,21 AUG 1990,KEN,4,,"Chicago, IL (USA)",13 OCT 2019,1229,2019,0 days 02:05:53,7553,KEN,ke,:ke:,Kenya,F
34,2:06:00,,Thomas KIPLAGAT,01 MAR 1987,KEN,1,,Seoul (KOR),17 MAR 2019,1227,2019,0 days 02:06:00,7560,KEN,ke,:ke:,Kenya,F
34,2:06:00,,Andualem BELAY,05 APR 1992,ETH,1,,Lisboa (POR),20 OCT 2019,1227,2019,0 days 02:06:00,7560,ETH,et,:et:,Ethiopia,F
36,2:06:02,,Samuel NDUNGU,04 APR 1988,KEN,2,,Lisboa (POR),20 OCT 2019,1227,2019,0 days 02:06:02,7562,KEN,ke,:ke:,Kenya,F
36,2:06:02,,Alemu BEKELE,23 MAR 1990,BRN,2,,Seoul (KOR),03 NOV 2019,1227,2019,0 days 02:06:02,7562,BRN,bn,:bn:,Brunei Darussalam,F
38,2:06:04,,Fentahun HUNEGNAW,04 JAN 1996,ETH,5,,Amsterdam (NED),20 OCT 2019,1226,2019,0 days 02:06:04,7564,ETH,et,:et:,Ethiopia,F
39,2:06:05,,Philemon Kacheran LOKEDI,04 JUL 1992,KEN,5,,Valencia (ESP),01 DEC 2019,1226,2019,0 days 02:06:05,7565,KEN,ke,:ke:,Kenya,F
40,2:06:09,,Kelkile GEZAHEGN,01 OCT 1996,ETH,6,,Dubai (UAE),25 JAN 2019,1225,2019,0 days 02:06:09,7569,ETH,et,:et:,Ethiopia,F
41,2:06:12,,Ashenafi MOGES,15 NOV 1994,ETH,6,,Valencia (ESP),01 DEC 2019,1224,2019,0 days 02:06:12,7572,ETH,et,:et:,Ethiopia,F
42,2:06:13,,Tadu ABATE,11 SEP 1997,ETH,6,,Amsterdam (NED),20 OCT 2019,1224,2019,0 days 02:06:13,7573,ETH,et,:et:,Ethiopia,F
43,2:06:14,,Bashir ABDI,10 FEB 1989,BEL,5,,"Chicago, IL (USA)",13 OCT 2019,1224,2019,0 days 02:06:14,7574,BEL,be,:be:,Belgium,F
44,2:06:16,,Sondre Nordstad MOEN,12 JAN 1991,NOR,7,,Valencia (ESP),01 DEC 2019,1223,2019,0 days 02:06:16,7576,NOR,no,:no:,Norway,F
45,2:06:17,,Abdi NAGEEYE,02 MAR 1989,NED,4,,Rotterdam (NED),07 APR 2019,1223,2019,0 days 02:06:17,7577,NLD,nl,:nl:,,F
46,2:06:18,,Dawit WOLDE,19 MAY 1991,ETH,1,,Praha (CZE),05 MAY 2019,1222,2019,0 days 02:06:18,7578,ETH,et,:et:,Ethiopia,F
47,2:06:21,,Joel Kemboi KIMURER,21 JAN 1988,KEN,2,,Abu Dhabi (UAE),06 DEC 2019,1222,2019,0 days 02:06:21,7581,KEN,ke,:ke:,Kenya,F
48,2:06:22,,Mike Kiptum BOIT,14 SEP 1992,KEN,3,,Seoul (KOR),17 MAR 2019,1221,2019,0 days 02:06:22,7582,KEN,ke,:ke:,Kenya,F
48,2:06:22,,Stephen CHEMLANY,09 AUG 1982,KEN,3,,Lisboa (POR),20 OCT 2019,1221,2019,0 days 02:06:22,7582,KEN,ke,:ke:,Kenya,F
50,2:06:23,,Aychew BANTIE,12 SEP 1995,ETH,2,,Praha (CZE),05 MAY 2019,1221,2019,0 days 02:06:23,7583,ETH,et,:et:,Ethiopia,F
51,2:06:24,,Morris Munene GACHAGA,07 APR 1995,KEN,7,,Amsterdam (NED),20 OCT 2019,1221,2019,0 days 02:06:24,7584,KEN,ke,:ke:,Kenya,F
52,2:06:25,,Chele DECHASA,13 JUN 1984,ETH,3,,Seoul (KOR),03 NOV 2019,1220,2019,0 days 02:06:25,7585,ETH,et,:et:,Ethiopia,F
53,2:06:27,,Fikre BEKELE,11 SEP 1998,ETH,4,,Seoul (KOR),17 MAR 2019,1220,2019,0 days 02:06:27,7587,ETH,et,:et:,Ethiopia,F
54,2:06:31,,Daniel KEMBOI,1986,KEN,8,,Amsterdam (NED),20 OCT 2019,1219,2019,0 days 02:06:31,7591,KEN,ke,:ke:,Kenya,F
55,2:06:32,,Adugna TAKELE,26 FEB 1989,ETH,7,,Dubai (UAE),25 JAN 2019,1218,2019,0 days 02:06:32,7592,ETH,et,:et:,Ethiopia,F
56,2:06:33,,Barnabas KIPTUM,08 DEC 1986,KEN,4,,Lisboa (POR),20 OCT 2019,1218,2019,0 days 02:06:33,7593,KEN,ke,:ke:,Kenya,F
57,2:06:36,,Tsedat Abeje AYANA,18 FEB 1996,ETH,1,,Sevilla (ESP),17 FEB 2019,1217,2019,0 days 02:06:36,7596,ETH,et,:et:,Ethiopia,F
58,2:06:39,,Belay Asefa BEDADA,17 JUN 1992,ETH,2,,Sevilla (ESP),17 FEB 2019,1216,2019,0 days 02:06:39,7599,ETH,et,:et:,Ethiopia,F
59,2:06:40,,Laban MUTAI,15 JAN 1988,KEN,1,,Eindhoven (NED),13 OCT 2019,1216,2019,0 days 02:06:40,7600,KEN,ke,:ke:,Kenya,F
60,2:06:41,,Berga BIRHANU BEKELE,20 APR 1981,ETH,3,,Sevilla (ESP),17 FEB 2019,1216,2019,0 days 02:06:41,7601,ETH,et,:et:,Ethiopia,F
61,2:06:45,,Jonathan Kipleting KORIR,20 NOV 1986,KEN,4,,Berlin (GER),29 SEP 2019,1215,2019,0 days 02:06:45,7605,KEN,ke,:ke:,Kenya,F
62,2:06:46,,Okubay TSEGAY,01 JAN 1986,ERI,4,,Sevilla (ESP),17 FEB 2019,1214,2019,0 days 02:06:46,7606,ERI,er,:er:,Eritrea,F
62,2:06:46,,Amos KIPRUTO,16 SEP 1992,KEN,3,,Praha (CZE),05 MAY 2019,1214,2019,0 days 02:06:46,7606,KEN,ke,:ke:,Kenya,F
64,2:06:49,,Daniel KIBET,17 MAY 1996,KEN,5,,Sevilla (ESP),17 FEB 2019,1214,2019,0 days 02:06:49,7609,KEN,ke,:ke:,Kenya,F
65,2:06:50,,Tsegaye GETACHEW,30 NOV 1996,ETH,8,,Valencia (ESP),01 DEC 2019,1213,2019,0 days 02:06:50,7610,ETH,et,:et:,Ethiopia,F
66,2:06:52,,Birhan NEBEBEW,14 AUG 1994,ETH,5,,Lisboa (POR),20 OCT 2019,1213,2019,0 days 02:06:52,7612,ETH,et,:et:,Ethiopia,F
67,2:06:54,,Anthony MARITIM,12 NOV 1986,KEN,3,,Barcelona (ESP),10 MAR 2019,1212,2019,0 days 02:06:54,7614,KEN,ke,:ke:,Kenya,F
68,2:06:56,,Fred MUSOBO,12 AUG 1996,UGA,3,,Daegu (KOR),07 APR 2019,1212,2019,0 days 02:06:56,7616,UGA,ug,:ug:,Uganda,F
69,2:06:57,,Tamirat TOLA,11 AUG 1991,ETH,6,,London (GBR),28 APR 2019,1211,2019,0 days 02:06:57,7617,ETH,et,:et:,Ethiopia,F
70,2:06:59,,Kennedy CHEBOROR,26 APR 1990,KEN,4,,Daegu (KOR),07 APR 2019,1211,2019,0 days 02:06:59,7619,KEN,ke,:ke:,Kenya,F
70,2:06:59,,Silas MWETICH,24 MAY 1997,KEN,5,,Toronto (CAN),20 OCT 2019,1211,2019,0 days 02:06:59,7619,KEN,ke,:ke:,Kenya,F
72,2:07:00,,Reuben KERIO,02 JUN 1994,KEN,2,,Eindhoven (NED),13 OCT 2019,1210,2019,0 days 02:07:00,7620,KEN,ke,:ke:,Kenya,F
72,2:07:00,,Robert KWAMBAI,22 NOV 1985,KEN,1,,Chuncheon (KOR),27 OCT 2019,1210,2019,0 days 02:07:00,7620,KEN,ke,:ke:,Kenya,F
74,2:07:05,,Abrha MILAW ASEFA,27 FEB 1988,ETH,1,,Paris (FRA),14 APR 2019,1209,2019,0 days 02:07:05,7625,ETH,et,:et:,Ethiopia,F
75,2:07:06,,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,1,,Beijing (CHN),03 NOV 2019,1209,2019,0 days 02:07:06,7626,KEN,ke,:ke:,Kenya,F
76,2:07:09,,Robert KIPKEMBOI,19 JUN 1988,KEN,5,,Seoul (KOR),17 MAR 2019,1208,2019,0 days 02:07:09,7629,KEN,ke,:ke:,Kenya,F
76,2:07:09,,Evans KORIR,10 JUL 1987,KEN,5,,Daegu (KOR),07 APR 2019,1208,2019,0 days 02:07:09,7629,KEN,ke,:ke:,Kenya,F
78,2:07:10,,Vincent RONO,10 NOV 1990,KEN,5,,Rotterdam (NED),07 APR 2019,1208,2019,0 days 02:07:10,7630,KEN,ke,:ke:,Kenya,F
79,2:07:11,,John LANGAT,02 OCT 1993,KEN,3,,Eindhoven (NED),13 OCT 2019,1207,2019,0 days 02:07:11,7631,KEN,ke,:ke:,Kenya,F
80,2:07:12,,Aweke AYALEW,23 FEB 1993,BRN,3,,Frankfurt (GER),27 OCT 2019,1207,2019,0 days 02:07:12,7632,BRN,bn,:bn:,Brunei Darussalam,F
81,2:07:15,,Leul GEBRESILASE,20 SEP 1992,ETH,8,,London (GBR),28 APR 2019,1206,2019,0 days 02:07:15,7635,ETH,et,:et:,Ethiopia,F
82,2:07:20,,Josphat BOIT,25 NOV 1995,KEN,6,,Rotterdam (NED),07 APR 2019,1205,2019,0 days 02:07:20,7640,KEN,ke,:ke:,Kenya,F
82,2:07:20,,Martin KIPRUGUT KOSGEY,21 MAR 1989,KEN,4,,Frankfurt (GER),27 OCT 2019,1205,2019,0 days 02:07:20,7640,KEN,ke,:ke:,Kenya,F
84,2:07:22,,Balew YIHUNLE,21 SEP 1998,ETH,2,,Chuncheon (KOR),27 OCT 2019,1204,2019,0 days 02:07:22,7642,ETH,et,:et:,Ethiopia,F
85,2:07:24,,Tadesse ABRAHAM,12 AUG 1982,SUI,2,,Wien (AUT),07 APR 2019,1204,2019,0 days 02:07:24,7644,CHE,ch,:ch:,,F
86,2:07:29,,Paul LONYANGATA,12 DEC 1992,KEN,3,,Paris (FRA),14 APR 2019,1202,2019,0 days 02:07:29,7649,KEN,ke,:ke:,Kenya,F
87,2:07:30,,Limenih GETACHEW,30 APR 1990,ETH,5,,Barcelona (ESP),10 MAR 2019,1202,2019,0 days 02:07:30,7650,ETH,et,:et:,Ethiopia,F
87,2:07:30,,Solomon Kirwa YEGO,10 MAY 1987,KEN,4,,Praha (CZE),05 MAY 2019,1202,2019,0 days 02:07:30,7650,KEN,ke,:ke:,Kenya,F
89,2:07:35,,Julius Kiprono TARUS,11 NOV 1991,KEN,4,,Eindhoven (NED),13 OCT 2019,1201,2019,0 days 02:07:35,7655,KEN,ke,:ke:,Kenya,F
90,2:07:39,,Koen NAERT,03 SEP 1989,BEL,7,,Rotterdam (NED),07 APR 2019,1200,2019,0 days 02:07:39,7659,BEL,be,:be:,Belgium,F
91,2:07:46,,Abrar OSMAN,01 JAN 1994,ERI,10,,Amsterdam (NED),20 OCT 2019,1198,2019,0 days 02:07:46,7666,ERI,er,:er:,Eritrea,F
92,2:07:47,,Asefa MENGISA,14 MAR 1997,ETH,1,,Osaka (JPN),01 DEC 2019,1197,2019,0 days 02:07:47,7667,ETH,et,:et:,Ethiopia,F
