Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score
87,2:09:41,,Berga BIRHANU BEKELE,20 APR 1981,ETH,5,,Beijing (CHN),18 OCT 2009,1165
89,2:09:44,,Tsegay Reda GEBRESILASSIE,26 SEP 1984,NED,9,,Eindhoven (NED),11 OCT 2009,1165
90,2:09:46,,Zembaba YIGEZE,26 SEP 1983,ETH,2,,Reims (FRA),18 OCT 2009,1164
90,2:09:46,,Evans Kiprop CHERUIYOT,10 MAY 1982,KEN,5,,Fukuoka (JPN),06 DEC 2009,1164
92,2:09:47,,Hosea Kiprop ROTICH,02 AUG 1979,KEN,4,,Roma (ITA),22 MAR 2009,1164
92,2:09:47,,Felix LIMO,22 AUG 1980,KEN,9,,London (GBR),26 APR 2009,1164
94,2:09:50,,Mulugeta WAMI,17 JUL 1982,ETH,1,,Chuncheon (KOR),25 OCT 2009,1163
95,2:09:52,,Abebe NEGEWO,20 MAY 1984,ETH,4,,Wien (AUT),19 APR 2009,1162
96,2:09:53,,Ruggero PERTILE,08 AUG 1974,ITA,2,,Torino (ITA),19 APR 2009,1162
97,2:09:56,,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,8,,Rotterdam (NED),05 APR 2009,1161
98,2:09:58,,Girma ASSEFA,20 JUN 1986,ETH,6,,Berlin (GER),20 SEP 2009,1161
99,2:10:00,,Dathan RITZENHEIN,30 DEC 1982,USA,10,,London (GBR),26 APR 2009,1160
100,2:10:07,,Joseph KIPTUM ROP,,KEN,5,,Daegu (KOR),12 APR 2009,1158
1,2:03:36,,Bashir ABDI,10 FEB 1989,BEL,1,,Rotterdam (NED),24 OCT 2021,1269
2,2:03:39,,Tamirat TOLA,11 AUG 1991,ETH,1,,Amsterdam (NED),17 OCT 2021,1268
3,2:03:55,,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,1,,Milano (ITA),16 MAY 2021,1263
4,2:04:01,,Sisay LEMMA,12 DEC 1990,ETH,1,,London (GBR),03 OCT 2021,1262
5,2:04:04,,Marius KIPSEREM,17 MAY 1988,KEN,2,,Rotterdam (NED),24 OCT 2021,1261
6,2:04:09,,Bernard Kiprop KOECH,31 JAN 1988,KEN,2,,Amsterdam (NED),17 OCT 2021,1259
7,2:04:12,,Leul GEBRESILASE,20 SEP 1992,ETH,3,,Amsterdam (NED),17 OCT 2021,1258
8,2:04:17,,Barnabas KIPTUM,08 DEC 1986,KEN,2,,Milano (ITA),16 MAY 2021,1257
9,2:04:21,,Elisha ROTICH,12 APR 1990,KEN,1,,Paris (FRA),17 OCT 2021,1256
10,2:04:27,,Dawit WOLDE,19 MAY 1991,ETH,3,,Rotterdam (NED),24 OCT 2021,1254
11,2:04:28,,Vincent KIPCHUMBA,03 AUG 1990,KEN,2,,London (GBR),03 OCT 2021,1254
12,2:04:29,,Seifu TURA,19 JUN 1997,ETH,3,,Milano (ITA),16 MAY 2021,1253
13,2:04:30,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,Enschede (NED),18 APR 2021,1253
14,2:04:32,,Jonathan Kipleting KORIR,20 NOV 1986,KEN,4,,Amsterdam (NED),17 OCT 2021,1253
15,2:04:35,,Hiskel TEWELDE,15 SEP 1986,ERI,5,,Amsterdam (NED),17 OCT 2021,1252
16,2:04:41,,Mosinet GEREMEW,12 FEB 1992,ETH,3,,London (GBR),03 OCT 2021,1250
16,2:04:41,,Hailemaryam KIROS,05 FEB 1997,ETH,2,,Paris (FRA),17 OCT 2021,1250
18,2:04:44,,Hillary KIPSAMBU,04 FEB 1985,KEN,3,,Paris (FRA),17 OCT 2021,1249
19,2:04:48,,Barselius KIPYEGO,22 JUL 1993,KEN,4,,Paris (FRA),17 OCT 2021,1248
20,2:04:53,,Abayneh DEGU,01 DEC 1998,ETH,5,,Paris (FRA),17 OCT 2021,1247
21,2:04:55,,Gabriel Gerald GEAY,10 SEP 1996,TAN,5,,Milano (ITA),16 MAY 2021,1246
22,2:04:56,,Kengo SUZUKI,11 JUN 1995,JPN,1,,Otsu (JPN),28 FEB 2021,1246
23,2:05:01,,Nicholas KIRWA,16 JUN 1994,KEN,6,,Milano (ITA),16 MAY 2021,1244
24,2:05:09,,Morris Munene GACHAGA,07 APR 1995,KEN,6,,Paris (FRA),17 OCT 2021,1242
25,2:05:11,,Tsegaye GETACHEW,30 NOV 1996,ETH,7,,Paris (FRA),17 OCT 2021,1241
26,2:05:12,,Lawrence CHERONO,07 AUG 1988,KEN,1,,Valencia (ESP),05 DEC 2021,1241
27,2:05:16,,Chalu DESO,14 DEC 1997,ETH,2,,Valencia (ESP),05 DEC 2021,1240
28,2:05:19,,Joel Kemboi KIMURER,21 JAN 1988,KEN,7,,Milano (ITA),16 MAY 2021,1239
28,2:05:19,,Philemon Kacheran LOKEDI,04 JUL 1992,KEN,3,,Valencia (ESP),05 DEC 2021,1239
30,2:05:20,,Moses KIBET,04 FEB 1997,KEN,6,,Amsterdam (NED),17 OCT 2021,1239
31,2:05:22,,Afewerki BERHANE,06 MAY 1996,ERI,7,,Amsterdam (NED),17 OCT 2021,1238
31,2:05:22,,Titus KIPRUTO,25 JUN 1998,KEN,4,,Rotterdam (NED),24 OCT 2021,1238
33,2:05:23,,Geoffrey KAMWOROR,22 NOV 1992,KEN,4,,Valencia (ESP),05 DEC 2021,1238
34,2:05:27,,Abebe NEGEWO,20 MAY 1984,ETH,5,,Valencia (ESP),05 DEC 2021,1237
35,2:05:28,,Goitom KIFLE,03 DEC 1993,ERI,6,,Valencia (ESP),05 DEC 2021,1237
36,2:05:43,,Evans CHEBET,10 NOV 1988,KEN,4,,London (GBR),03 OCT 2021,1232
37,2:05:45,,Guye Idemo ADOLA,20 OCT 1990,ETH,1,,Berlin (GER),26 SEP 2021,1232
38,2:05:47,,Eric Kiprono KIPTANUI,19 APR 1990,KEN,1,,Siena (ITA),11 APR 2021,1231
39,2:05:51,,Emmanuel SAINA,06 SEP 1992,KEN,5,,Rotterdam (NED),24 OCT 2021,1230
40,2:05:52,,Andualem BELAY,05 APR 1992,ETH,1,,Lisboa (POR),17 OCT 2021,1230
41,2:05:54,,Kinde ATANAW,15 APR 1993,ETH,7,,Valencia (ESP),05 DEC 2021,1229
42,2:05:57,,Abdi FUFA,27 SEP 1995,ETH,2,,Siena (ITA),11 APR 2021,1228
43,2:06:03,,Samuel Kiplimo KOSGEI,20 JAN 1986,KEN,1,,Barcelona (ESP),07 NOV 2021,1227
44,2:06:05,,Kenneth KETER,04 AUG 1996,KEN,8,,Amsterdam (NED),17 OCT 2021,1226
45,2:06:10,,Birhanu LEGESE,11 SEP 1994,ETH,5,,London (GBR),03 OCT 2021,1225
46,2:06:11,,Daniel DO NASCIMENTO,28 JUL 1998,BRA,9,,Valencia (ESP),05 DEC 2021,1224
47,2:06:14,,Bethwel YEGON,05 JAN 1993,KEN,2,,Berlin (GER),26 SEP 2021,1224
48,2:06:18,,Othmane EL GOUMRI,28 MAY 1992,MAR,3,,Siena (ITA),11 APR 2021,1222
49,2:06:20,,Herpasa NEGASA,11 SEP 1993,ETH,10,,Valencia (ESP),05 DEC 2021,1222
50,2:06:26,,Hidekazu HIJIKATA,27 JUN 1997,JPN,2,,Otsu (JPN),28 FEB 2021,1220
51,2:06:27,,Kebede TULU,15 SEP 1996,ETH,6,,Rotterdam (NED),24 OCT 2021,1220
51,2:06:27,,Amanal PETROS,17 MAY 1995,GER,11,,Valencia (ESP),05 DEC 2021,1220
53,2:06:28,,Yohanes GHEBREGERGIS,01 JAN 1989,ERI,4,,Siena (ITA),11 APR 2021,1220
54,2:06:32,,Silas TOO,13 JAN 1988,KEN,1,,Eindhoven (NED),10 OCT 2021,1218
54,2:06:32,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,9,,Amsterdam (NED),17 OCT 2021,1218
56,2:06:33,,Mohammed ZIANI,01 JAN 1993,MAR,3,,Barcelona (ESP),07 NOV 2021,1218
57,2:06:35,,Kyohei HOSOYA,31 AUG 1995,JPN,3,,Otsu (JPN),28 FEB 2021,1218
57,2:06:35,,Galen RUPP,08 MAY 1986,USA,2,,"Chicago, IL (USA)",10 OCT 2021,1218
57,2:06:35,,Hamid BEN DAOUD,19 FEB 1996,ESP,12,,Valencia (ESP),05 DEC 2021,1218
60,2:06:36,,Merhawi KESETE,01 JAN 1986,ERI,10,,Amsterdam (NED),17 OCT 2021,1217
61,2:06:38,,Filmon ANDE,10 FEB 1998,ERI,4,,Barcelona (ESP),07 NOV 2021,1217
62,2:06:40,,Beshah YERSIIE,,ETH,8,,Milano (ITA),16 MAY 2021,1216
63,2:06:41,,Solomon Kirwa YEGO,10 MAY 1987,KEN,6,,Siena (ITA),11 APR 2021,1216
64,2:06:43,,Abdi KEBEDE,11 SEP 1997,ETH,7,,Siena (ITA),11 APR 2021,1215
65,2:06:45,,Kipkemoi KIPRONO,12 SEP 1995,KEN,5,,Barcelona (ESP),07 NOV 2021,1215
65,2:06:45,,Tadu ABATE,11 SEP 1997,ETH,13,,Valencia (ESP),05 DEC 2021,1215
67,2:06:47,,Hiroto INOUE,06 JAN 1993,JPN,4,,Otsu (JPN),28 FEB 2021,1214
67,2:06:47,,Limenih GETACHEW,30 APR 1990,ETH,8,,Siena (ITA),11 APR 2021,1214
67,2:06:47,,Kenenisa BEKELE,13 JUN 1982,ETH,3,,Berlin (GER),26 SEP 2021,1214
70,2:06:51,,Yusuke OGURA,16 APR 1993,JPN,5,,Otsu (JPN),28 FEB 2021,1213
71,2:06:52,,Abel KIRUI,06 APR 1982,KEN,10,,Milano (ITA),16 MAY 2021,1213
72,2:06:53,,Samuel Tsegay TESFAMARIAM,24 FEB 1988,ERI,9,,Siena (ITA),11 APR 2021,1212
73,2:06:54,,Marius KIMUTAI,10 DEC 1992,BRN,6,,Barcelona (ESP),07 NOV 2021,1212
74,2:06:55,,Tesfahun AKALNEW,29 APR 1999,ETH,11,,Amsterdam (NED),17 OCT 2021,1212
75,2:06:56,,Martin KIPRUGUT KOSGEY,21 MAR 1989,KEN,2,,Eindhoven (NED),10 OCT 2021,1212
76,2:06:59,,Shumi DECHASA,28 MAY 1989,BRN,1,,Genève (SUI),02 MAY 2021,1211
77,2:07:01,,Timothy KIPLAGAT,18 SEP 1993,KEN,3,,Eindhoven (NED),10 OCT 2021,1210
78,2:07:05,,Kibrom DESTA HABTU,1993,ETH,7,,Barcelona (ESP),07 NOV 2021,1209
79,2:07:07,,Simon KIPKOSGEI,03 MAY 1998,KEN,4,,Eindhoven (NED),10 OCT 2021,1209
79,2:07:07,,Mike Kiptum BOIT,14 SEP 1992,KEN,9,,Paris (FRA),17 OCT 2021,1209
81,2:07:10,,Mogos SHUMAY,01 JAN 1997,ERI,5,,Eindhoven (NED),10 OCT 2021,1208
82,2:07:11,,Ghirmay GHEBRESLASSIE,14 NOV 1995,ERI,10,,Siena (ITA),11 APR 2021,1207
83,2:07:12,,Shuho DAIROKUNO,23 DEC 1992,JPN,6,,Otsu (JPN),28 FEB 2021,1207
84,2:07:17,,Yemane TSEGAY,08 APR 1985,ETH,8,,Barcelona (ESP),07 NOV 2021,1206
85,2:07:18,,Simon KARIUKI,01 APR 1996,KEN,7,,Otsu (JPN),28 FEB 2021,1205
85,2:07:18,,Reuben KERIO,02 JUN 1994,KEN,1,,Košice (SVK),03 OCT 2021,1205
85,2:07:18,,Benard Kipkorir NGENO,10 AUG 1996,KEN,15,,Valencia (ESP),05 DEC 2021,1205
88,2:07:19,,Filex Malewa CHEMONGESI,19 AUG 1993,UGA,9,,Barcelona (ESP),07 NOV 2021,1205
89,2:07:20,,Masato KIKUCHI,18 SEP 1990,JPN,8,,Otsu (JPN),28 FEB 2021,1205
90,2:07:23,,Lucas Kimeli ROTICH,16 APR 1990,KEN,11,,Siena (ITA),11 APR 2021,1204
91,2:07:26,,Kento KIKUTANI,08 MAY 1994,JPN,9,,Otsu (JPN),28 FEB 2021,1203
92,2:07:27,,Yuki KAWAUCHI,05 MAR 1987,JPN,10,,Otsu (JPN),28 FEB 2021,1203
93,2:07:33,,Asrar HIYRDEN,25 NOV 1999,ETH,12,,Amsterdam (NED),17 OCT 2021,1201
93,2:07:33,,Aychew BANTIE,12 SEP 1995,ETH,13,,Amsterdam (NED),17 OCT 2021,1201
95,2:07:36,,Kazuki MURAMOTO,10 NOV 1992,JPN,11,,Otsu (JPN),28 FEB 2021,1200
95,2:07:36,,Olika ADUGNA,12 SEP 1999,ETH,16,,Valencia (ESP),05 DEC 2021,1200
97,2:07:39,,Hosea CHIRCHIR,,KEN,2,,Lisboa (POR),17 OCT 2021,1200
97,2:07:39,,Mark KORIR,06 AUG 1988,KEN,1,,Málaga (ESP),12 DEC 2021,1200
99,2:07:40,,Masaru AOKI,16 MAY 1990,JPN,12,,Otsu (JPN),28 FEB 2021,1199
100,2:07:41,,Tsubasa ICHIYAMA,08 APR 1996,JPN,13,,Otsu (JPN),28 FEB 2021,1199
1,2:01:41,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,Berlin (GER),29 SEP 2019,1302
2,2:02:37,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,London (GBR),28 APR 2019,1286
3,2:02:48,,Birhanu LEGESE,11 SEP 1994,ETH,2,,Berlin (GER),29 SEP 2019,1283
4,2:02:55,,Mosinet GEREMEW,12 FEB 1992,ETH,2,,London (GBR),28 APR 2019,1281
5,2:03:16,,Mule WASIHUN,20 OCT 1993,ETH,3,,London (GBR),28 APR 2019,1275
6,2:03:34,,Getaneh MOLLA,10 JAN 1994,ETH,1,,Dubai (UAE),25 JAN 2019,1269
7,2:03:36,,Sisay LEMMA,12 DEC 1990,ETH,3,,Berlin (GER),29 SEP 2019,1269
8,2:03:40,,Herpasa NEGASA,11 SEP 1993,ETH,2,,Dubai (UAE),25 JAN 2019,1268
9,2:03:51,,Kinde ATANAW,15 APR 1993,ETH,1,,Valencia (ESP),01 DEC 2019,1264
10,2:04:11,,Marius KIPSEREM,17 MAY 1988,KEN,1,,Rotterdam (NED),07 APR 2019,1259
11,2:04:16,,Kaan Kigen ÖZBILEN,15 JAN 1986,TUR,2,,Valencia (ESP),01 DEC 2019,1257
12,2:04:24,,Asefa MENGSTU,22 JAN 1988,ETH,3,,Dubai (UAE),25 JAN 2019,1255
13,2:04:40,,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,1,,Abu Dhabi (UAE),06 DEC 2019,1250
14,2:04:42,,Guye Idemo ADOLA,20 OCT 1990,ETH,3,,Valencia (ESP),01 DEC 2019,1250
15,2:04:46,,Titus EKIRU,02 JAN 1992,KEN,1,,Milano (ITA),07 APR 2019,1249
16,2:04:51,,Abebe NEGEWO,20 MAY 1984,ETH,4,,Valencia (ESP),01 DEC 2019,1247
17,2:05:00,,Evans CHEBET,10 NOV 1988,KEN,1,,Buenos Aires (ARG),22 SEP 2019,1245
17,2:05:00,,Philemon RONO,08 FEB 1991,KEN,1,,Toronto (CAN),20 OCT 2019,1245
19,2:05:01,,Shura KITATA,09 JUN 1996,ETH,4,,London (GBR),28 APR 2019,1244
20,2:05:02,,Emmanuel SAINA,06 SEP 1992,KEN,4,,Dubai (UAE),25 JAN 2019,1244
21,2:05:09,,Vincent KIPCHUMBA,03 AUG 1990,KEN,1,,Amsterdam (NED),20 OCT 2019,1242
21,2:05:09,,Lemi BERHANU,13 SEP 1994,ETH,2,,Toronto (CAN),20 OCT 2019,1242
23,2:05:12,,Filex Malewa CHEMONGESI,19 AUG 1993,UGA,3,,Toronto (CAN),20 OCT 2019,1241
24,2:05:13,,Benson KIPRUTO,17 MAR 1991,KEN,4,,Toronto (CAN),20 OCT 2019,1241
25,2:05:16,,Solomon DEKSISA,11 MAR 1994,ETH,2,,Amsterdam (NED),20 OCT 2019,1240
26,2:05:18,,Shifera TAMRU,01 OCT 1998,ETH,5,,Dubai (UAE),25 JAN 2019,1239
26,2:05:18,,Elisha ROTICH,12 APR 1990,KEN,3,,Amsterdam (NED),20 OCT 2019,1239
28,2:05:28,,Betesfa GETAHUN,25 SEP 1998,ETH,4,,Amsterdam (NED),20 OCT 2019,1237
29,2:05:33,,Filex Kipchirchir KIPROTICH,07 DEC 1988,KEN,1,,Daegu (KOR),07 APR 2019,1235
30,2:05:39,,Mo FARAH,23 MAR 1983,GBR,5,,London (GBR),28 APR 2019,1233
31,2:05:45,,Lawrence CHERONO,07 AUG 1988,KEN,1,,"Chicago, IL (USA)",13 OCT 2019,1232
32,2:05:46,,Dejene DEBELA,09 JAN 1995,ETH,2,,"Chicago, IL (USA)",13 OCT 2019,1231
33,2:05:53,,Bedan KAROKI,21 AUG 1990,KEN,4,,"Chicago, IL (USA)",13 OCT 2019,1229
34,2:06:00,,Thomas KIPLAGAT,01 MAR 1987,KEN,1,,Seoul (KOR),17 MAR 2019,1227
34,2:06:00,,Andualem BELAY,05 APR 1992,ETH,1,,Lisboa (POR),20 OCT 2019,1227
36,2:06:02,,Samuel NDUNGU,04 APR 1988,KEN,2,,Lisboa (POR),20 OCT 2019,1227
36,2:06:02,,Alemu BEKELE,23 MAR 1990,BRN,2,,Seoul (KOR),03 NOV 2019,1227
38,2:06:04,,Fentahun HUNEGNAW,04 JAN 1996,ETH,5,,Amsterdam (NED),20 OCT 2019,1226
39,2:06:05,,Philemon Kacheran LOKEDI,04 JUL 1992,KEN,5,,Valencia (ESP),01 DEC 2019,1226
40,2:06:09,,Kelkile GEZAHEGN,01 OCT 1996,ETH,6,,Dubai (UAE),25 JAN 2019,1225
41,2:06:12,,Ashenafi MOGES,15 NOV 1994,ETH,6,,Valencia (ESP),01 DEC 2019,1224
42,2:06:13,,Tadu ABATE,11 SEP 1997,ETH,6,,Amsterdam (NED),20 OCT 2019,1224
43,2:06:14,,Bashir ABDI,10 FEB 1989,BEL,5,,"Chicago, IL (USA)",13 OCT 2019,1224
44,2:06:16,,Sondre Nordstad MOEN,12 JAN 1991,NOR,7,,Valencia (ESP),01 DEC 2019,1223
45,2:06:17,,Abdi NAGEEYE,02 MAR 1989,NED,4,,Rotterdam (NED),07 APR 2019,1223
46,2:06:18,,Dawit WOLDE,19 MAY 1991,ETH,1,,Praha (CZE),05 MAY 2019,1222
47,2:06:21,,Joel Kemboi KIMURER,21 JAN 1988,KEN,2,,Abu Dhabi (UAE),06 DEC 2019,1222
48,2:06:22,,Mike Kiptum BOIT,14 SEP 1992,KEN,3,,Seoul (KOR),17 MAR 2019,1221
48,2:06:22,,Stephen CHEMLANY,09 AUG 1982,KEN,3,,Lisboa (POR),20 OCT 2019,1221
50,2:06:23,,Aychew BANTIE,12 SEP 1995,ETH,2,,Praha (CZE),05 MAY 2019,1221
51,2:06:24,,Morris Munene GACHAGA,07 APR 1995,KEN,7,,Amsterdam (NED),20 OCT 2019,1221
52,2:06:25,,Chele DECHASA,13 JUN 1984,ETH,3,,Seoul (KOR),03 NOV 2019,1220
53,2:06:27,,Fikre BEKELE,11 SEP 1998,ETH,4,,Seoul (KOR),17 MAR 2019,1220
54,2:06:31,,Daniel KEMBOI,1986,KEN,8,,Amsterdam (NED),20 OCT 2019,1219
55,2:06:32,,Adugna TAKELE,26 FEB 1989,ETH,7,,Dubai (UAE),25 JAN 2019,1218
56,2:06:33,,Barnabas KIPTUM,08 DEC 1986,KEN,4,,Lisboa (POR),20 OCT 2019,1218
57,2:06:36,,Tsedat Abeje AYANA,18 FEB 1996,ETH,1,,Sevilla (ESP),17 FEB 2019,1217
58,2:06:39,,Belay Asefa BEDADA,17 JUN 1992,ETH,2,,Sevilla (ESP),17 FEB 2019,1216
59,2:06:40,,Laban MUTAI,15 JAN 1988,KEN,1,,Eindhoven (NED),13 OCT 2019,1216
60,2:06:41,,Berga BIRHANU BEKELE,20 APR 1981,ETH,3,,Sevilla (ESP),17 FEB 2019,1216
61,2:06:45,,Jonathan Kipleting KORIR,20 NOV 1986,KEN,4,,Berlin (GER),29 SEP 2019,1215
62,2:06:46,,Okubay TSEGAY,01 JAN 1986,ERI,4,,Sevilla (ESP),17 FEB 2019,1214
62,2:06:46,,Amos KIPRUTO,16 SEP 1992,KEN,3,,Praha (CZE),05 MAY 2019,1214
64,2:06:49,,Daniel KIBET,17 MAY 1996,KEN,5,,Sevilla (ESP),17 FEB 2019,1214
65,2:06:50,,Tsegaye GETACHEW,30 NOV 1996,ETH,8,,Valencia (ESP),01 DEC 2019,1213
66,2:06:52,,Birhan NEBEBEW,14 AUG 1994,ETH,5,,Lisboa (POR),20 OCT 2019,1213
67,2:06:54,,Anthony MARITIM,12 NOV 1986,KEN,3,,Barcelona (ESP),10 MAR 2019,1212
68,2:06:56,,Fred MUSOBO,12 AUG 1996,UGA,3,,Daegu (KOR),07 APR 2019,1212
69,2:06:57,,Tamirat TOLA,11 AUG 1991,ETH,6,,London (GBR),28 APR 2019,1211
70,2:06:59,,Kennedy CHEBOROR,26 APR 1990,KEN,4,,Daegu (KOR),07 APR 2019,1211
70,2:06:59,,Silas MWETICH,24 MAY 1997,KEN,5,,Toronto (CAN),20 OCT 2019,1211
72,2:07:00,,Reuben KERIO,02 JUN 1994,KEN,2,,Eindhoven (NED),13 OCT 2019,1210
72,2:07:00,,Robert KWAMBAI,22 NOV 1985,KEN,1,,Chuncheon (KOR),27 OCT 2019,1210
74,2:07:05,,Abrha MILAW ASEFA,27 FEB 1988,ETH,1,,Paris (FRA),14 APR 2019,1209
75,2:07:06,,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,1,,Beijing (CHN),03 NOV 2019,1209
76,2:07:09,,Robert KIPKEMBOI,19 JUN 1988,KEN,5,,Seoul (KOR),17 MAR 2019,1208
76,2:07:09,,Evans KORIR,10 JUL 1987,KEN,5,,Daegu (KOR),07 APR 2019,1208
78,2:07:10,,Vincent RONO,10 NOV 1990,KEN,5,,Rotterdam (NED),07 APR 2019,1208
79,2:07:11,,John LANGAT,02 OCT 1993,KEN,3,,Eindhoven (NED),13 OCT 2019,1207
80,2:07:12,,Aweke AYALEW,23 FEB 1993,BRN,3,,Frankfurt (GER),27 OCT 2019,1207
81,2:07:15,,Leul GEBRESILASE,20 SEP 1992,ETH,8,,London (GBR),28 APR 2019,1206
82,2:07:20,,Josphat BOIT,25 NOV 1995,KEN,6,,Rotterdam (NED),07 APR 2019,1205
82,2:07:20,,Martin KIPRUGUT KOSGEY,21 MAR 1989,KEN,4,,Frankfurt (GER),27 OCT 2019,1205
84,2:07:22,,Balew YIHUNLE,21 SEP 1998,ETH,2,,Chuncheon (KOR),27 OCT 2019,1204
85,2:07:24,,Tadesse ABRAHAM,12 AUG 1982,SUI,2,,Wien (AUT),07 APR 2019,1204
86,2:07:29,,Paul LONYANGATA,12 DEC 1992,KEN,3,,Paris (FRA),14 APR 2019,1202
87,2:07:30,,Limenih GETACHEW,30 APR 1990,ETH,5,,Barcelona (ESP),10 MAR 2019,1202
87,2:07:30,,Solomon Kirwa YEGO,10 MAY 1987,KEN,4,,Praha (CZE),05 MAY 2019,1202
89,2:07:35,,Julius Kiprono TARUS,11 NOV 1991,KEN,4,,Eindhoven (NED),13 OCT 2019,1201
90,2:07:39,,Koen NAERT,03 SEP 1989,BEL,7,,Rotterdam (NED),07 APR 2019,1200
91,2:07:46,,Abrar OSMAN,01 JAN 1994,ERI,10,,Amsterdam (NED),20 OCT 2019,1198
92,2:07:47,,Asefa MENGISA,14 MAR 1997,ETH,1,,Osaka (JPN),01 DEC 2019,1197
93,2:07:48,,Albert KANGOGO,16 AUG 1987,KEN,11,,Valencia (ESP),01 DEC 2019,1197
94,2:07:50,,Yuta SHITARA,18 DEC 1991,JPN,1,,Gold Coast (AUS),07 JUL 2019,1196
95,2:07:52,,Salah-Eddine BOUNASR,27 SEP 1990,MAR,1,,Otsu (JPN),10 MAR 2019,1196
96,2:07:54,,Tsegaye KEBEDE,15 JAN 1987,ETH,12,,Valencia (ESP),01 DEC 2019,1195
97,2:07:56,,Leonard KORIR,10 DEC 1986,USA,11,,Amsterdam (NED),20 OCT 2019,1195
98,2:07:58,,Stephen MOKOKA,31 JAN 1985,RSA,3,,Otsu (JPN),10 MAR 2019,1194
98,2:07:58,,Barselius KIPYEGO,22 JUL 1993,KEN,5,,Paris (FRA),14 APR 2019,1194
100,2:08:03,,Albert KORIR,02 MAR 1994,KEN,1,,Ottawa (CAN),26 MAY 2019,1193
1,2:02:16,,Benson KIPRUTO,17 MAR 1991,KEN,1,,Tokyo (JPN),03 MAR 2024,1292
2,2:02:55,,Timothy KIPLAGAT,18 SEP 1993,KEN,2,,Tokyo (JPN),03 MAR 2024,1281
3,2:03:27,,Deresa GELETA,14 JAN 1996,ETH,1,,Sevilla (ESP),18 FEB 2024,1271
4,2:03:47,,Morhad AMDOUNI,21 JUN 1988,FRA,2,,Sevilla (ESP),18 FEB 2024,1266
5,2:04:01,,Alexander MUNYAO,10 SEP 1996,KEN,1,,London (GBR),21 APR 2024,1262
6,2:04:15,,Kenenisa BEKELE,13 JUN 1982,ETH,2,,London (GBR),21 APR 2024,1258
7,2:04:18,,Vincent Kipkemoi NGETICH,03 JAN 1999,KEN,3,,Tokyo (JPN),03 MAR 2024,1257
8,2:04:24,,Bernard Kiprop KOECH,31 JAN 1988,KEN,1,,Hamburg (GER),28 APR 2024,1255
9,2:04:45,,Abdi NAGEEYE,02 MAR 1989,NED,1,,Rotterdam (NED),14 APR 2024,1249
10,2:04:50,,Amedework WALELEGN,11 MAR 1999,ETH,2,,Rotterdam (NED),14 APR 2024,1247
11,2:04:53,,Gashau AYALE,22 AUG 1996,ISR,3,,Sevilla (ESP),18 FEB 2024,1247
12,2:05:01,,Addisu GOBENA,20 OCT 2004,ETH,1,,Dubai (UAE),07 JAN 2024,1244
12,2:05:01,,Tadesse ABRAHAM,12 AUG 1982,SUI,1,,Barcelona (ESP),10 MAR 2024,1244
14,2:05:16,,Birhanu LEGESE,11 SEP 1994,ETH,3,,Rotterdam (NED),14 APR 2024,1240
15,2:05:20,,Lemi DUMECHA,12 SEP 1995,ETH,2,,Dubai (UAE),07 JAN 2024,1239
16,2:05:30,,Haymanot ALEW,11 NOV 1997,ETH,2,,Hamburg (GER),28 APR 2024,1236
17,2:05:33,,Mulugeta Asefa UMA,12 MAR 1998,ETH,1,,Paris (FRA),07 APR 2024,1235
18,2:05:37,,Philemon KIPLIMO,10 OCT 1998,KEN,3,,Hamburg (GER),28 APR 2024,1234
19,2:05:41,,Ronald KORIR,10 APR 1991,KEN,4,,Hamburg (GER),28 APR 2024,1233
20,2:05:42,,Dejene MEGERSA,24 JAN 2005,ETH,3,,Dubai (UAE),07 JAN 2024,1233
21,2:05:43,,Hailemaryam KIROS,05 FEB 1997,ETH,4,,Tokyo (JPN),03 MAR 2024,1232
21,2:05:43,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,4,,Rotterdam (NED),14 APR 2024,1232
23,2:05:48,,Titus KIPRUTO,25 JUN 1998,KEN,2,,Paris (FRA),07 APR 2024,1231
24,2:06:05,,Amanal PETROS,17 MAY 1995,GER,1,,Hannover (GER),14 APR 2024,1226
25,2:06:06,,Yemaneberhan CRIPPA,15 OCT 1996,ITA,4,,Sevilla (ESP),18 FEB 2024,1226
26,2:06:07,,Enock ONCHARI,16 JAN 1999,KEN,5,,Rotterdam (NED),14 APR 2024,1225
27,2:06:08,,Jemal MEKONEN,11 SEP 1996,ETH,1,,Seoul (KOR),17 MAR 2024,1225
28,2:06:09,,Rhonzas Lokitam KILIMO,05 SEP 1996,KEN,2,,Seoul (KOR),17 MAR 2024,1225
29,2:06:10,,Edwin KIPTOO,14 AUG 1993,KEN,3,,Seoul (KOR),17 MAR 2024,1225
30,2:06:11,,Tafese DELELEGN,11 SEP 1989,ETH,5,,Sevilla (ESP),18 FEB 2024,1224
